province_state,country_region,observation_date,continent,us_county,us_state,confirmed_total,deaths_total,recovered_total,confirmed_daily,deaths_daily,recovered_daily,latitude,longitude
,Malaysia,2020-03-19 00:00:00+00,,,,900,2,75,110,0,15,2.5,112.5
,Malaysia,2020-03-20 00:00:00+00,,,,1030,3,87,130,1,12,2.5,112.5
,Malaysia,2020-03-21 00:00:00+00,,,,1183,4,114,153,1,27,2.5,112.5
,Malaysia,2020-03-22 00:00:00+00,,,,1306,10,139,123,6,25,2.5,112.5
,Malaysia,2020-03-23 00:00:00+00,,,,1306,10,139,0,0,0,2.5,112.5
British Columbia,Canada,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-01-28 00:00:00+00,,,,1,0,0,1,0,0,49.2827,-123.1207
British Columbia,Canada,2020-01-29 00:00:00+00,,,,1,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-01-30 00:00:00+00,,,,1,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-01-31 00:00:00+00,,,,1,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-01 00:00:00+00,,,,1,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-02 00:00:00+00,,,,1,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-03 00:00:00+00,,,,1,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-04 00:00:00+00,,,,1,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-05 00:00:00+00,,,,2,0,0,1,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-06 00:00:00+00,,,,2,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-07 00:00:00+00,,,,4,0,0,2,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-08 00:00:00+00,,,,4,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-09 00:00:00+00,,,,4,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-10 00:00:00+00,,,,4,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-11 00:00:00+00,,,,4,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-12 00:00:00+00,,,,4,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-13 00:00:00+00,,,,4,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-14 00:00:00+00,,,,4,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-15 00:00:00+00,,,,4,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-16 00:00:00+00,,,,4,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-17 00:00:00+00,,,,5,0,0,1,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-18 00:00:00+00,,,,5,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-19 00:00:00+00,,,,5,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-20 00:00:00+00,,,,5,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-21 00:00:00+00,,,,6,0,0,1,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-22 00:00:00+00,,,,6,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-23 00:00:00+00,,,,6,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-24 00:00:00+00,,,,6,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-25 00:00:00+00,,,,7,0,0,1,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-26 00:00:00+00,,,,7,0,0,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-27 00:00:00+00,,,,7,0,3,0,0,3,49.2827,-123.1207
British Columbia,Canada,2020-02-28 00:00:00+00,,,,7,0,3,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-02-29 00:00:00+00,,,,8,0,3,1,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-01 00:00:00+00,,,,8,0,3,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-02 00:00:00+00,,,,8,0,3,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-03 00:00:00+00,,,,9,0,3,1,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-04 00:00:00+00,,,,12,0,3,3,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-05 00:00:00+00,,,,13,0,3,1,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-06 00:00:00+00,,,,21,0,3,8,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-07 00:00:00+00,,,,21,0,4,0,0,1,49.2827,-123.1207
British Columbia,Canada,2020-03-08 00:00:00+00,,,,27,0,4,6,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-09 00:00:00+00,,,,32,1,4,5,1,0,49.2827,-123.1207
British Columbia,Canada,2020-03-10 00:00:00+00,,,,32,1,4,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-11 00:00:00+00,,,,39,1,4,7,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-12 00:00:00+00,,,,46,1,4,7,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-13 00:00:00+00,,,,64,1,4,18,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-14 00:00:00+00,,,,64,1,4,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-15 00:00:00+00,,,,73,1,4,9,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-16 00:00:00+00,,,,103,4,4,30,3,0,49.2827,-123.1207
British Columbia,Canada,2020-03-17 00:00:00+00,,,,103,4,4,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-18 00:00:00+00,,,,186,7,4,83,3,0,49.2827,-123.1207
British Columbia,Canada,2020-03-19 00:00:00+00,,,,231,7,4,45,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-20 00:00:00+00,,,,271,8,4,40,1,0,49.2827,-123.1207
British Columbia,Canada,2020-03-21 00:00:00+00,,,,424,10,4,153,2,0,49.2827,-123.1207
British Columbia,Canada,2020-03-22 00:00:00+00,,,,424,10,4,0,0,0,49.2827,-123.1207
British Columbia,Canada,2020-03-23 00:00:00+00,,,,424,10,4,0,0,0,49.2827,-123.1207
New South Wales,Australia,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-01-26 00:00:00+00,,,,3,0,0,3,0,0,-33.8688,151.2093
New South Wales,Australia,2020-01-27 00:00:00+00,,,,4,0,0,1,0,0,-33.8688,151.2093
New South Wales,Australia,2020-01-28 00:00:00+00,,,,4,0,0,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-01-29 00:00:00+00,,,,4,0,0,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-01-30 00:00:00+00,,,,4,0,2,0,0,2,-33.8688,151.2093
New South Wales,Australia,2020-01-31 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-01 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-02 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-03 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-04 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-05 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-06 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-07 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-08 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-09 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-10 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-11 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-12 00:00:00+00,,,,4,0,2,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-13 00:00:00+00,,,,4,0,4,0,0,2,-33.8688,151.2093
New South Wales,Australia,2020-02-14 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-15 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-16 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-17 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-18 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-19 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-20 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-21 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-22 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-23 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-24 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-25 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-26 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-27 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-28 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-02-29 00:00:00+00,,,,4,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-01 00:00:00+00,,,,6,0,4,2,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-02 00:00:00+00,,,,6,0,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-03 00:00:00+00,,,,13,0,4,7,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-04 00:00:00+00,,,,22,1,4,9,1,0,-33.8688,151.2093
New South Wales,Australia,2020-03-05 00:00:00+00,,,,22,1,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-06 00:00:00+00,,,,26,1,4,4,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-07 00:00:00+00,,,,28,1,4,2,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-08 00:00:00+00,,,,38,2,4,10,1,0,-33.8688,151.2093
New South Wales,Australia,2020-03-09 00:00:00+00,,,,48,2,4,10,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-10 00:00:00+00,,,,55,2,4,7,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-11 00:00:00+00,,,,65,2,4,10,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-12 00:00:00+00,,,,65,2,4,0,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-13 00:00:00+00,,,,92,2,4,27,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-14 00:00:00+00,,,,112,2,4,20,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-15 00:00:00+00,,,,134,2,4,22,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-16 00:00:00+00,,,,171,2,4,37,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-17 00:00:00+00,,,,210,4,4,39,2,0,-33.8688,151.2093
New South Wales,Australia,2020-03-18 00:00:00+00,,,,267,5,4,57,1,0,-33.8688,151.2093
New South Wales,Australia,2020-03-19 00:00:00+00,,,,307,5,4,40,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-20 00:00:00+00,,,,353,6,4,46,1,0,-33.8688,151.2093
New South Wales,Australia,2020-03-21 00:00:00+00,,,,436,6,4,83,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-22 00:00:00+00,,,,533,6,4,97,0,0,-33.8688,151.2093
New South Wales,Australia,2020-03-23 00:00:00+00,,,,533,6,4,0,0,0,-33.8688,151.2093
Victoria,Australia,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-01-26 00:00:00+00,,,,1,0,0,1,0,0,-37.8136,144.9631
Victoria,Australia,2020-01-27 00:00:00+00,,,,1,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-01-28 00:00:00+00,,,,1,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-01-29 00:00:00+00,,,,1,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-01-30 00:00:00+00,,,,2,0,0,1,0,0,-37.8136,144.9631
Victoria,Australia,2020-01-31 00:00:00+00,,,,3,0,0,1,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-01 00:00:00+00,,,,4,0,0,1,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-02 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-03 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-04 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-05 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-06 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-07 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-08 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-09 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-10 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-11 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-12 00:00:00+00,,,,4,0,0,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-13 00:00:00+00,,,,4,0,4,0,0,4,-37.8136,144.9631
Victoria,Australia,2020-02-14 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-15 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-16 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-17 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-18 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-19 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-20 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-21 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-22 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-23 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-24 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-25 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-26 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-27 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-28 00:00:00+00,,,,4,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-02-29 00:00:00+00,,,,7,0,4,3,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-01 00:00:00+00,,,,7,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-02 00:00:00+00,,,,9,0,4,2,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-03 00:00:00+00,,,,9,0,4,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-04 00:00:00+00,,,,10,0,4,1,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-05 00:00:00+00,,,,10,0,7,0,0,3,-37.8136,144.9631
Victoria,Australia,2020-03-06 00:00:00+00,,,,10,0,7,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-07 00:00:00+00,,,,11,0,7,1,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-08 00:00:00+00,,,,11,0,7,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-09 00:00:00+00,,,,15,0,7,4,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-10 00:00:00+00,,,,18,0,7,3,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-11 00:00:00+00,,,,21,0,7,3,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-12 00:00:00+00,,,,21,0,7,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-13 00:00:00+00,,,,36,0,8,15,0,1,-37.8136,144.9631
Victoria,Australia,2020-03-14 00:00:00+00,,,,49,0,8,13,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-15 00:00:00+00,,,,57,0,8,8,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-16 00:00:00+00,,,,71,0,8,14,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-17 00:00:00+00,,,,94,0,8,23,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-18 00:00:00+00,,,,121,0,8,27,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-19 00:00:00+00,,,,121,0,8,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-20 00:00:00+00,,,,121,0,8,0,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-21 00:00:00+00,,,,229,0,8,108,0,0,-37.8136,144.9631
Victoria,Australia,2020-03-22 00:00:00+00,,,,296,0,70,67,0,62,-37.8136,144.9631
Victoria,Australia,2020-03-23 00:00:00+00,,,,296,0,70,0,0,0,-37.8136,144.9631
Queensland,Australia,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-01-27 00:00:00+00,,,,0,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-01-28 00:00:00+00,,,,0,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-01-29 00:00:00+00,,,,1,0,0,1,0,0,-28.0167,153.4
Queensland,Australia,2020-01-30 00:00:00+00,,,,3,0,0,2,0,0,-28.0167,153.4
Queensland,Australia,2020-01-31 00:00:00+00,,,,2,0,0,-1,0,0,-28.0167,153.4
Queensland,Australia,2020-02-01 00:00:00+00,,,,3,0,0,1,0,0,-28.0167,153.4
Queensland,Australia,2020-02-02 00:00:00+00,,,,2,0,0,-1,0,0,-28.0167,153.4
Queensland,Australia,2020-02-03 00:00:00+00,,,,2,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-04 00:00:00+00,,,,3,0,0,1,0,0,-28.0167,153.4
Queensland,Australia,2020-02-05 00:00:00+00,,,,3,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-06 00:00:00+00,,,,4,0,0,1,0,0,-28.0167,153.4
Queensland,Australia,2020-02-07 00:00:00+00,,,,5,0,0,1,0,0,-28.0167,153.4
Queensland,Australia,2020-02-08 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-09 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-10 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-11 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-12 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-13 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-14 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-15 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-16 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-17 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-18 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-19 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-20 00:00:00+00,,,,5,0,0,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-21 00:00:00+00,,,,5,0,1,0,0,1,-28.0167,153.4
Queensland,Australia,2020-02-22 00:00:00+00,,,,5,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-23 00:00:00+00,,,,5,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-24 00:00:00+00,,,,5,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-25 00:00:00+00,,,,5,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-26 00:00:00+00,,,,5,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-27 00:00:00+00,,,,5,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-28 00:00:00+00,,,,5,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-02-29 00:00:00+00,,,,9,0,1,4,0,0,-28.0167,153.4
Queensland,Australia,2020-03-01 00:00:00+00,,,,9,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-03-02 00:00:00+00,,,,9,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-03-03 00:00:00+00,,,,11,0,1,2,0,0,-28.0167,153.4
Queensland,Australia,2020-03-04 00:00:00+00,,,,11,0,1,0,0,0,-28.0167,153.4
Queensland,Australia,2020-03-05 00:00:00+00,,,,13,0,8,2,0,7,-28.0167,153.4
Queensland,Australia,2020-03-06 00:00:00+00,,,,13,0,8,0,0,0,-28.0167,153.4
Queensland,Australia,2020-03-07 00:00:00+00,,,,13,0,8,0,0,0,-28.0167,153.4
Queensland,Australia,2020-03-08 00:00:00+00,,,,15,0,8,2,0,0,-28.0167,153.4
Queensland,Australia,2020-03-09 00:00:00+00,,,,15,0,8,0,0,0,-28.0167,153.4
Queensland,Australia,2020-03-10 00:00:00+00,,,,18,0,8,3,0,0,-28.0167,153.4
Queensland,Australia,2020-03-11 00:00:00+00,,,,20,0,8,2,0,0,-28.0167,153.4
Queensland,Australia,2020-03-12 00:00:00+00,,,,20,0,8,0,0,0,-28.0167,153.4
Queensland,Australia,2020-03-13 00:00:00+00,,,,35,0,8,15,0,0,-28.0167,153.4
Queensland,Australia,2020-03-14 00:00:00+00,,,,46,0,8,11,0,0,-28.0167,153.4
Queensland,Australia,2020-03-15 00:00:00+00,,,,61,0,8,15,0,0,-28.0167,153.4
Queensland,Australia,2020-03-16 00:00:00+00,,,,68,0,8,7,0,0,-28.0167,153.4
Queensland,Australia,2020-03-17 00:00:00+00,,,,78,0,8,10,0,0,-28.0167,153.4
Queensland,Australia,2020-03-18 00:00:00+00,,,,94,0,8,16,0,0,-28.0167,153.4
Queensland,Australia,2020-03-19 00:00:00+00,,,,144,0,8,50,0,0,-28.0167,153.4
Queensland,Australia,2020-03-20 00:00:00+00,,,,184,0,8,40,0,0,-28.0167,153.4
Queensland,Australia,2020-03-21 00:00:00+00,,,,221,0,8,37,0,0,-28.0167,153.4
Queensland,Australia,2020-03-22 00:00:00+00,,,,221,0,8,0,0,0,-28.0167,153.4
Queensland,Australia,2020-03-23 00:00:00+00,,,,221,0,8,0,0,0,-28.0167,153.4
,Cambodia,2020-01-22 00:00:00+00,,,,0,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-01-23 00:00:00+00,,,,0,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-01-24 00:00:00+00,,,,0,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-01-25 00:00:00+00,,,,0,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-01-26 00:00:00+00,,,,0,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-01-27 00:00:00+00,,,,1,0,0,1,0,0,11.55,104.9167
,Cambodia,2020-01-28 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-01-29 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-01-30 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-01-31 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-01 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-02 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-03 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-04 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-05 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-06 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-07 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-08 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-09 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-10 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-11 00:00:00+00,,,,1,0,0,0,0,0,11.55,104.9167
,Cambodia,2020-02-12 00:00:00+00,,,,1,0,1,0,0,1,11.55,104.9167
,Cambodia,2020-02-13 00:00:00+00,,,,1,0,1,0,0,0,11.55,104.9167
,Cambodia,2020-02-14 00:00:00+00,,,,1,0,1,0,0,0,11.55,104.9167
,Cambodia,2020-02-15 00:00:00+00,,,,1,0,1,0,0,0,11.55,104.9167
,Cambodia,2020-02-16 00:00:00+00,,,,1,0,1,0,0,0,11.55,104.9167
